intensity,latitude,longitude
661,40.140568,-75.497917
283,40.133903,-75.461771
22,40.206378,-75.590117
25,40.336934,-75.573783
332,40.223528,-75.404036
0,40.183315,-75.231457
264,40.285505,-75.491994
440,40.244477,-76.064701
466,40.406752,-75.571779
1036,40.50519,-76.270316
25,40.485917,-75.74323
0,40.320723,-75.734815
157,40.200867,-75.850772
782,40.573419,-75.874819
7,40.34,-75.804034
243,40.480578,-75.758948
15,40.547528,-75.702562
0,40.261199,-75.767191
55,40.417447,-76.296237
191,40.341524,-75.624067
114,40.584518,-76.020034
121,40.454939,-76.249432
154,40.512877,-76.103735
129,40.495217,-76.182401
1173,40.505379,-75.702653
76,40.518731,-75.87831
743,39.573245,-75.596191
8,39.795167,-75.588092
0,39.68956,-75.758391
0,39.678464,-75.752273
330,39.463828,-75.646933
75,39.523585,-75.587574
7,39.783897,-75.570042
101,39.555826,-75.651088
17,39.803172,-75.599718
24,39.802479,-75.675916
0,39.125247,-75.481813
117,38.573968,-75.623043
94,39.219109,-75.584393
917,38.793658,-75.426062
359,38.478535,-75.058146
737,38.685257,-75.255154
583,38.89701,-75.520457
11,39.225931,-75.668638
344,39.089325,-75.7205
497,38.538684,-75.122443
246,39.048847,-75.572549
1163,38.894885,-77.028638
616,38.898608,-77.041461
0,38.896731,-77.030798
0,38.900126,-77.046981
0,38.884122,-77.011224
0,38.90912,-77.075735
0,38.936359,-76.999201
1148,38.998822,-77.733937
2,38.968339,-77.737005
236,39.172099,-77.601123
122,39.039434,-77.943893
475,38.806579,-77.722437
117,38.655682,-77.694159
381,38.85742,-77.563477
424,38.923018,-77.946976
435,39.000671,-77.883754
654,39.19521,-77.62801
1045,38.884202,-77.744617
0,38.887071,-77.02101
0,38.885559,-77.014429
0,38.886412,-77.030282
0,38.893794,-77.032798
0,38.894456,-77.042605
0,38.89334,-77.04446
0,38.883669,-77.025036
0,38.974966,-77.030471
310,38.934841,-77.014387
0,38.864838,-77.017003
0,38.858625,-77.007865
0,38.879019,-76.993695
0,38.896377,-77.042588
0,38.8928,-77.047764
0,38.902057,-77.047558
0,38.897071,-77.038728
0,38.89278,-77.00689
0,38.894759,-77.048407
0,38.894467,-77.024844
0,38.887929,-77.004713
0,38.892802,-77.0458
0,38.886946,-77.022968
0,38.888233,-77.025919
0,38.89063,-77.019211
0,38.89557,-77.055127
0,38.866713,-77.010187
204,38.263046,-76.737309
273,38.582405,-76.700998
449,38.270012,-76.767747
474,38.457813,-76.975118
217,38.50506,-76.67721
183,38.411433,-76.548803
306,38.543841,-76.852511
156,38.286438,-76.783071
586,38.233918,-76.528932
392,38.32615,-76.801054
892,38.741615,-76.842456
510,38.33808,-76.733499
263,38.262475,-76.847422
171,38.230601,-76.771637
79,38.152998,-76.339859
133,38.336452,-76.45035
101,38.164277,-76.475774
125,38.432799,-76.957993
316,38.294242,-76.911096
356,38.560527,-77.160594
28,38.370219,-76.706627
1058,38.428507,-77.205325
249,38.215237,-76.447756
368,38.285279,-76.415708
318,38.134797,-76.503548
760,38.580928,-77.022485
821,38.495254,-77.036717
287,38.10913,-76.385886
525,38.136143,-76.410164
24,38.178004,-76.429574
120,38.063698,-76.339689
900,38.327259,-76.464324
713,38.662953,-76.579375
332,38.158147,-76.534882
457,38.174519,-76.496938
369,38.457068,-77.089581
0,39.125563,-76.785436
1070,38.805653,-76.532229
0,38.989619,-76.945695
874,38.794437,-76.561199
199,38.733371,-76.593148
815,38.809803,-76.869158
835,39.13526,-76.820437
222,38.841934,-76.544044
1132,39.174938,-76.969085
718,38.828694,-76.572705
483,38.7636,-76.573388
100,38.967041,-77.143881
793,38.973486,-77.162389
85,39.217805,-77.390729
23,39.188306,-77.434971
707,39.199879,-77.415266
950,39.142374,-77.025417
551,39.148683,-76.999096
111,39.1808,-77.017395
217,39.126503,-76.963796
211,39.139738,-77.173602
323,39.035381,-77.092458
177,39.143712,-77.216135
702,39.493088,-76.172541
118,39.390932,-76.292629
1102,39.565965,-76.249527
0,39.487205,-76.658013
748,39.234644,-77.006739
135,39.472691,-76.455841
92,39.205576,-76.447067
1163,39.696792,-76.714672
109,39.072941,-76.428558
172,39.481658,-76.810955
158,39.156136,-76.69769
194,39.478111,-76.473472
12,39.713946,-76.651281
123,39.47732,-76.194181
898,39.694699,-76.440405
1199,38.9483,-76.579016
143,39.417844,-76.70052
995,39.573619,-76.806079
145,39.437208,-76.396486
995,39.70025,-76.306543
0,39.174291,-76.671566
0,39.255611,-76.711179
0,39.344707,-76.581242
0,39.39379,-76.607819
269,38.986634,-76.47285
175,39.027529,-76.556682
845,39.624738,-79.301479
549,39.551371,-79.041477
48,39.610243,-79.227753
91,39.481331,-79.07851
250,39.707625,-78.801406
214,39.703942,-78.767171
694,39.67964,-78.546122
841,39.643045,-79.428086
189,39.409932,-79.22429
1018,39.599125,-79.083078
39,39.478153,-79.062454
573,39.541471,-79.380028
297,39.596095,-78.949987
89,39.653797,-78.958857
761,39.704066,-78.854521
728,39.57514,-78.562574
712,39.536233,-78.92279
1048,39.491589,-79.194401
218,39.132714,-75.854207
156,39.367115,-76.072496
183,38.751513,-76.275426
381,38.414465,-76.159253
597,39.124035,-75.966748
67,38.844673,-76.269891
1000,38.873212,-75.99603
82,38.341359,-76.098361
15,38.233114,-76.046404
301,39.233174,-75.922049
892,38.582391,-75.938981
57,38.292164,-76.199153
824,39.334791,-75.846624
386,39.025292,-75.802806
593,39.068141,-75.820948
38,38.917919,-75.940213
55,39.112428,-75.873521
411,39.315819,-75.956165
72,38.812353,-76.283453
83,38.485356,-76.23933
518,39.132893,-75.770684
77,39.314376,-75.817023
1134,39.256085,-75.851523
75,38.703188,-76.274135
43,38.750464,-76.179733
579,38.688901,-76.12604
287,38.968741,-75.986162
535,38.589881,-75.767427
1091,39.096121,-76.219488
216,38.710588,-76.208346
217,38.607081,-75.944694
129,38.7518,-76.332597
127,39.350712,-76.042002
726,39.191191,-75.853
74,38.460081,-76.285161
357,38.695574,-76.335128
104,38.271699,-76.052704
70,38.288979,-76.0896
190,38.773206,-76.353189
156,38.472182,-76.173844
713,39.309162,-76.098793
163,38.920478,-76.094115
0,39.40886,-77.410008
392,39.668396,-78.019569
60,39.419297,-77.504418
22,39.338668,-77.43704
75,39.393497,-77.627788
389,39.707956,-77.494228
246,39.329107,-77.002611
366,39.549303,-77.758487
327,39.607817,-77.707835
656,39.24826,-77.027125
1114,39.279844,-77.026706
0,39.565064,-77.711467
102,39.48083,-77.247089
212,39.670471,-78.38789
518,39.697132,-77.747473
605,39.27131,-77.519376
446,39.615806,-77.328421
372,39.426819,-77.651635
508,39.677417,-77.465582
17,39.571073,-77.759648
43,39.260865,-77.484901
864,39.298422,-76.966129
747,39.536372,-77.302024
0,38.344771,-75.582696
274,38.299722,-75.707114
1023,38.424205,-75.161687
169,38.293076,-75.899296
460,38.164595,-75.91666
957,38.280813,-75.636084
50,37.980774,-76.036546
184,38.097659,-75.371456
165,38.531887,-75.948459
1124,38.454586,-75.766294
684,38.017905,-75.73792
146,38.248736,-75.900009
377,38.246944,-75.295806
988,38.361731,-75.397078
272,38.330729,-75.794885
308,38.53644,-75.727352
46,38.398054,-75.226142
294,38.031572,-75.405812
147,38.287338,-75.841179
28,37.967128,-76.021365
6,38.109665,-75.793678
422,38.438227,-75.896268
733,38.093785,-75.735688
223,38.415131,-75.29926
841,38.391283,-75.351965
0,38.157317,-75.704343
0,39.551971,-76.063147
368,39.419414,-75.818631
378,39.404509,-75.867609
320,39.572344,-75.978687
1123,39.496147,-75.848168
0,39.641288,-75.861562
877,39.671632,-76.097397
122,39.657498,-75.828326
78,39.37566,-75.887993
658,38.894853,-77.223048
0,38.854725,-77.356983
354,38.681729,-77.261861
0,38.874605,-77.304029
79,38.880115,-77.070792
0,38.868818,-77.073967
1173,38.093146,-77.271122
63,37.869524,-76.342347
129,38.367057,-77.859386
1075,37.966791,-76.572106
332,37.996873,-77.023003
373,37.780353,-76.811767
82,38.041022,-76.980741
169,38.33631,-77.028454
700,37.844032,-76.833646
714,37.869283,-76.607359
545,38.08229,-76.650308
224,38.051097,-77.072623
382,37.662553,-76.412226
464,38.049455,-76.587481
160,37.768922,-76.720684
17,38.120518,-77.079949
576,37.991095,-76.503981
1048,37.99182,-77.417433
95,38.011551,-76.689548
6,37.897826,-76.293047
979,38.077216,-77.672105
250,38.154753,-77.162537
53,38.192176,-77.262184
991,37.860613,-76.286036
795,38.293517,-77.880863
125,37.815803,-76.704785
1018,38.237857,-77.927575
872,37.671046,-76.4557
1171,37.636571,-76.356134
23,37.795598,-76.314938
747,38.824656,-78.279143
965,39.068186,-78.032279
260,38.848927,-78.140664
1019,39.269784,-78.091841
286,38.757918,-78.144569
817,39.256806,-78.352486
159,38.813779,-78.019064
216,38.811028,-78.14057
170,39.085207,-78.385868
95,38.885393,-77.983555
927,38.949772,-78.486478
86,39.072518,-78.050929
296,38.765084,-78.364632
563,38.840091,-78.431748
519,38.988129,-78.572379
1132,39.219255,-78.089345
826,38.944111,-78.43152
589,39.052545,-78.11232
381,38.328731,-78.213737
30,38.467129,-78.274978
501,38.560716,-78.118816
267,38.519671,-77.895419
465,38.413954,-78.184695
370,38.62999,-78.103016
215,38.477181,-77.82746
161,38.534889,-78.281252
303,38.474956,-77.644107
147,38.46625,-78.227059
74,38.334605,-78.380361
714,38.614645,-77.893981
259,38.3982,-77.816535
1126,38.596544,-77.675692
53,38.374194,-78.017758
61,38.374423,-78.15846
11,38.336564,-78.257331
77,38.31463,-78.189884
476,38.33326,-78.046145
920,38.476898,-78.174226
265,38.398165,-77.704567
1101,38.581055,-78.01404
483,38.293931,-78.280931
545,38.64569,-78.286953
59,38.426443,-77.868389
616,38.466332,-77.715072
91,38.54004,-78.381412
521,38.709056,-78.165674
114,38.619655,-78.180235
0,38.43397,-78.86787
284,38.827091,-78.796534
231,38.811097,-78.991521
126,38.704836,-79.019048
661,38.667244,-78.975023
356,38.576502,-79.076242
467,38.454916,-78.759702
387,38.559256,-78.860046
1124,38.341793,-78.892489
950,38.387106,-79.142649
9,38.786332,-78.8164
831,38.389346,-78.786242
426,38.730637,-78.717385
372,38.559792,-78.926394
46,38.031957,-78.52403
863,37.693701,-78.921765
127,37.898931,-78.727429
326,38.253962,-78.562656
694,37.797229,-78.619207
647,37.865862,-78.794527
533,38.285723,-78.640172
115,38.040171,-78.778343
87,37.858585,-78.571382
92,38.363165,-78.128968
645,37.789079,-78.88344
868,37.963562,-78.962741
1105,37.892769,-78.894292
599,37.937275,-78.656588
77,37.731946,-78.997585
777,37.797305,-79.014082
403,37.7975,-78.693372
618,37.745121,-78.793177
173,38.215776,-78.230285
239,37.812764,-79.056685
16,38.288682,-78.131066
382,37.688288,-78.399202
478,37.477354,-76.81245
79,37.389825,-76.377688
461,37.731004,-78.263155
181,37.768958,-76.963729
123,37.41516,-76.362416
450,37.646476,-78.130174
141,37.655782,-76.669215
416,37.489338,-76.390866
742,37.753464,-78.148789
441,37.656565,-77.812465
828,37.562083,-76.350276
41,37.425348,-76.268808
728,37.843384,-77.473917
369,37.497944,-76.426325
323,37.768214,-78.217011
146,37.35648,-76.362611
1056,37.262931,-76.507489
116,37.496732,-76.300289
783,37.805959,-77.932428
95,37.495638,-76.286585
138,37.500686,-76.335139
1069,37.771537,-77.322377
178,37.552303,-76.389007
715,37.545377,-76.448792
333,37.478376,-76.300342
188,37.716884,-76.67474
814,37.308039,-78.117329
658,37.884931,-78.115047
262,37.688954,-76.825645
73,37.656264,-76.802492
300,37.606769,-76.514748
418,37.716107,-77.201511
117,37.644741,-76.734614
1043,37.432717,-76.332506
273,37.58282,-76.771108
67,37.810933,-76.914411
219,37.448174,-76.277178
720,37.651834,-78.301142
104,37.327127,-76.28083
85,37.923461,-77.144316
393,37.436067,-76.432958
218,37.68163,-77.77042
107,37.387286,-76.259439
173,37.342651,-76.304324
870,37.846428,-77.05464
1161,37.575671,-76.609283
558,37.770805,-77.947259
585,37.521141,-76.706618
0,37.628163,-77.845916
75,37.715706,-76.935229
72,37.353449,-76.310949
462,37.603451,-76.457239
0,37.577676,-77.536969
856,37.654869,-76.624357
187,37.572941,-76.414976
188,37.755009,-77.014493
174,37.702428,-76.615265
0,37.268856,-76.720941
0,37.504727,-77.320875
546,37.681259,-75.633464
71,37.86567,-75.520915
451,37.911355,-75.504972
18,36.996135,-76.572107
423,37.56107,-75.872026
208,37.432039,-75.871157
803,37.838625,-75.660124
52,37.19973,-75.945635
572,36.73739,-76.840511
156,37.303123,-75.992964
208,37.930411,-75.486091
265,37.339243,-75.978024
135,37.462861,-75.912247
581,37.99079,-75.382405
358,37.755646,-75.676028
32,37.652659,-75.867953
321,37.884947,-75.587982
125,37.660513,-75.834778
173,37.976304,-75.46059
31,37.516128,-75.944072
137,37.627492,-75.779396
403,37.411724,-75.926597
218,37.845241,-75.567268
28,37.452913,-75.843474
40,37.887621,-75.662907
820,37.637837,-75.73691
404,37.472853,-75.857763
42,37.806814,-75.579897
625,37.969553,-75.534703
176,37.933768,-75.563351
429,37.666868,-75.687162
1162,37.59907,-75.817482
72,37.635389,-75.822735
162,37.525301,-75.71431
49,37.924102,-75.689541
115,37.938929,-75.720538
601,36.876452,-76.553978
546,36.918069,-76.462863
352,36.893756,-76.506917
620,36.581493,-76.696545
193,37.844418,-75.997694
43,37.710268,-75.699685
397,37.904756,-75.575437
288,36.924655,-76.019229
0,36.807977,-76.028412
0,36.775402,-75.96325
174,37.61868,-75.690659
55,37.513168,-75.813784
99,37.947613,-75.598459
134,36.912232,-76.325805
0,36.924048,-76.288625
717,37.105026,-76.574792
218,37.005711,-76.305389
31,37.255253,-76.549418
0,36.849529,-76.305158
0,36.812752,-76.305457
0,37.238613,-77.418239
736,36.8832,-77.912944
638,36.612313,-77.196878
95,36.580854,-77.266933
458,36.73267,-77.217351
372,37.016961,-77.395057
908,37.209429,-77.668917
284,37.079815,-76.920618
973,37.065325,-77.666008
299,36.84515,-77.822447
250,36.680032,-77.326525
180,36.578823,-77.977561
398,37.066603,-76.83402
456,37.199711,-77.800807
355,36.784009,-77.702347
253,36.584651,-77.883799
923,36.923676,-76.862401
897,36.816602,-77.481624
976,36.987744,-77.718566
408,36.608956,-77.085713
140,36.955753,-77.83361
377,36.824772,-77.025432
268,36.592275,-77.596839
833,37.180741,-76.977829
840,36.926173,-77.421687
961,37.135962,-76.735892
16,36.917234,-77.279442
1082,37.190287,-77.572659
160,36.573362,-77.816917
1073,36.949958,-76.975042
287,36.902933,-77.747246
0,37.050821,-77.212429
141,36.644073,-77.920776
184,37.122207,-77.820822
238,36.829008,-77.283615
826,36.838263,-76.86187
146,37.234417,-76.974083
0,37.300584,-78.396639
226,36.69314,-78.287418
1176,36.625554,-78.344856
1040,36.593409,-78.131154
780,37.586321,-78.623535
1059,37.185512,-78.216385
1008,37.087148,-78.649692
174,37.177152,-78.626705
725,36.945141,-78.512503
180,36.905314,-77.992026
594,37.134366,-78.289196
31,37.245457,-78.454144
98,36.928703,-78.298588
690,37.106333,-78.380108
461,37.105192,-78.794749
688,37.320962,-78.552064
241,36.99873,-78.666506
33,37.200973,-78.798547
423,36.768974,-78.62876
799,37.300262,-78.259116
470,36.913125,-78.636604
322,36.725263,-78.528509
40,36.844428,-78.585307
293,37.27085,-79.94149
35,37.358216,-79.944179
81,37.176663,-80.622252
421,37.163726,-80.130484
1023,37.032354,-80.06032
761,36.576893,-79.642569
562,37.356083,-80.22589
450,37.04199,-80.242381
429,36.605192,-80.421039
302,37.366211,-79.904022
898,37.056627,-80.160942
156,36.620086,-80.116523
827,37.679371,-79.821548
153,37.27558,-80.632246
82,37.383839,-80.859619
595,36.844404,-80.002271
178,36.911577,-80.603687
628,36.691636,-80.413917
676,37.426197,-79.69213
909,37.339994,-80.482544
11,37.609738,-80.002408
21,37.570649,-80.23287
292,37.203776,-80.659247
1098,36.669702,-80.134431
644,37.042896,-80.306333
217,37.013166,-79.481073
0,37.137955,-80.550901
553,37.40151,-80.823626
396,37.380708,-80.625557
219,36.978085,-79.529113
780,37.129449,-80.249715
596,36.584897,-80.051924
106,37.255259,-80.724536
69,36.734753,-79.946456
1153,37.351716,-79.673095
649,37.005545,-79.692495
282,36.811592,-80.269238
1105,36.948303,-82.799398
153,37.084842,-82.17854
256,37.137298,-82.240182
233,36.625312,-82.99876
627,36.991715,-82.141851
608,37.136902,-82.322989
423,37.036159,-82.261943
92,37.117626,-82.148454
754,36.773058,-82.926016
359,36.838011,-82.512802
220,36.866505,-82.745573
1017,36.625711,-83.514425
628,36.756733,-82.596526
750,36.645372,-82.422038
287,36.832663,-82.946461
100,37.072772,-82.380679
222,36.72961,-82.250673
1044,36.748813,-82.417187
284,37.013907,-82.314778
373,36.956077,-81.923315
1067,36.637323,-83.340226
282,36.818761,-83.05431
933,36.939782,-82.332939
798,36.612701,-82.56794
214,36.617691,-81.578136
853,36.874202,-81.422004
736,36.833015,-80.887018
394,36.909535,-80.819941
638,37.157244,-81.210414
0,36.955705,-81.668988
283,36.995958,-81.387124
72,36.799014,-81.113662
313,36.866254,-81.186396
718,36.974112,-80.776478
367,36.795414,-80.601603
569,36.729845,-81.202199
873,36.645356,-80.700836
696,36.960871,-80.652471
455,36.813301,-80.994182
284,36.579431,-80.765127
425,36.709011,-80.531193
616,36.61663,-81.405048
313,37.259482,-81.118583
309,36.783782,-81.22036
613,36.768944,-81.387144
157,37.000269,-81.574692
548,36.686691,-81.443367
1143,36.859701,-80.508764
31,38.105128,-79.311238
15,38.053722,-79.818136
61,38.542454,-79.600289
17,37.925,-79.317053
684,38.086959,-79.355799
928,38.170036,-78.842885
143,38.148062,-79.44336
35,38.405702,-79.510741
808,37.87264,-79.301938
378,38.226069,-78.939232
482,37.993806,-79.489306
1033,37.999357,-79.165401
56,38.37253,-79.384617
1168,37.944628,-79.89874
123,37.79711,-79.788524
104,37.763632,-79.943078
197,38.315747,-79.527472
243,38.017024,-79.298372
591,38.01988,-79.656459
100,37.874972,-79.094071
775,38.384565,-79.647758
791,38.254994,-78.971328
689,38.31321,-78.78418
853,37.941157,-79.208568
431,37.934747,-79.415358
190,37.805612,-79.84553
90,37.974466,-79.227361
508,38.163944,-79.239044
218,37.788924,-79.251042
281,38.155192,-79.78483
114,38.267603,-79.333024
90,38.183654,-79.597606
1042,36.586589,-79.029748
578,37.543273,-79.415935
734,36.626619,-78.646754
511,36.807067,-79.619501
620,36.867415,-78.770512
96,37.495689,-79.326532
84,36.8529,-78.914718
577,37.545504,-78.81001
840,37.669829,-79.484088
136,37.695426,-78.637777
364,36.85272,-79.189501
487,36.731828,-79.252639
377,37.042552,-79.125855
8,37.34646,-79.424457
836,37.132961,-79.372748
416,37.659882,-79.56228
599,37.585803,-79.502698
216,36.579054,-78.673121
30,37.655216,-78.805765
896,36.760808,-78.758047
682,37.322564,-78.902758
647,36.646843,-79.178528
33,37.559559,-79.082716
493,36.782411,-79.110858
663,36.60467,-78.788004
275,37.623562,-78.72389
32,37.193732,-81.649243
478,37.183213,-81.65851
379,37.355386,-82.190109
178,37.211983,-81.539669
69,37.286313,-81.398771
164,37.293527,-82.26255
112,37.093375,-81.838141
231,37.265157,-81.336881
1126,37.431352,-82.011757
425,37.214674,-81.789853
123,37.282402,-82.222985
853,37.217266,-81.990694
223,37.267827,-81.902751
253,37.312611,-81.362988
287,37.143344,-82.024582
1133,37.063,-81.899476
167,37.226515,-81.856782
645,37.463059,-81.01501
143,37.484469,-81.190073
203,37.340457,-81.324045
232,37.480043,-81.371826
28,37.487167,-81.326726
39,37.330881,-81.299757
183,37.514751,-81.352074
91,37.449882,-81.260025
91,37.397966,-81.151064
318,37.450768,-81.205194
210,37.446755,-81.281211
54,37.352245,-81.249309
93,37.302041,-81.3097
1156,37.431623,-81.225572
260,37.330026,-81.422403
209,37.399166,-81.771251
128,37.357412,-81.720113
299,37.241667,-81.659603
131,37.461102,-81.705939
311,37.352268,-81.80478
447,37.602702,-81.624946
241,37.647027,-81.697268
147,37.67197,-81.751948
48,37.293267,-81.623592
526,37.753804,-81.644169
327,37.498865,-81.636649
68,37.323125,-81.506122
61,37.394123,-81.411556
193,37.547739,-81.63058
194,37.333875,-81.558614
615,37.560608,-81.738418
28,37.487144,-81.7101
699,37.462452,-81.806627
177,37.517953,-81.817841
33,37.529522,-81.91286
127,37.577106,-81.418416
54,37.303742,-81.460694
95,37.665781,-81.542761
327,37.321003,-81.850497
170,37.601371,-81.833685
206,37.435447,-81.511823
110,37.736493,-81.572685
414,37.67251,-81.660302
108,37.660178,-81.607578
50,37.350951,-81.36313
269,37.469177,-81.964569
110,37.248133,-81.580325
184,37.595764,-81.444714
446,37.43845,-81.389063
214,37.562721,-81.838104
115,37.359301,-81.468304
293,37.449369,-81.920479
209,37.366148,-81.878193
1189,37.542528,-81.555341
204,37.439362,-81.625418
218,37.313896,-81.758686
125,37.649635,-81.532011
197,37.431342,-81.684596
133,37.625693,-81.765994
99,37.293267,-81.623592
0,37.373345,-81.404173
41,37.392804,-81.483252
526,37.32694,-81.687785
166,37.274965,-81.713671
32,37.593853,-81.610128
295,38.464615,-79.775944
269,37.828615,-80.580988
654,37.522173,-80.74531
105,38.580079,-79.704212
163,38.316349,-80.238148
273,37.709725,-80.376459
98,38.375185,-79.957099
516,37.919011,-80.588601
201,38.333625,-79.891045
283,37.566111,-80.80565
719,37.893492,-80.387187
407,37.588011,-80.346704
199,38.389659,-79.783681
149,37.541978,-80.677193
563,38.18442,-80.262312
637,37.484246,-80.643586
128,37.885394,-80.425002
31,37.662404,-80.718357
701,38.091477,-80.375159
125,37.641768,-80.448356
474,37.656959,-80.51171
225,37.897887,-80.685023
266,37.629788,-80.735875
1121,37.574995,-80.518587
168,37.49353,-80.40502
288,38.021577,-80.497448
15,38.135764,-81.24173
1078,38.252558,-81.784866
44,38.583444,-81.256426
277,37.82484,-81.430458
38,37.947061,-81.34397
482,38.202305,-81.684573
306,38.508579,-81.839417
213,38.371626,-81.068876
123,37.922106,-81.679778
159,37.858197,-81.812549
168,38.159081,-81.623722
68,38.31469,-81.411393
182,37.947147,-81.725572
142,38.453317,-81.225847
289,38.148749,-81.27478
835,38.612061,-81.924382
455,38.165239,-81.52099
159,38.214746,-81.258404
395,38.234956,-81.36326
215,38.126495,-81.235151
624,38.425757,-81.003154
86,37.911677,-81.368706
138,37.920527,-81.767625
37,37.945828,-81.437333
179,38.115286,-81.558257
94,38.156947,-81.709791
127,38.11053,-81.48849
178,38.120375,-81.253436
200,38.220557,-81.20275
111,37.94454,-81.427325
296,38.174553,-81.439835
87,37.880313,-81.432653
647,38.566987,-80.927649
389,38.201538,-81.442935
651,38.545843,-81.931687
258,38.060217,-81.405214
166,37.865015,-81.942166
407,38.07389,-81.752306
597,38.604207,-82.031043
324,38.069889,-81.367758
377,38.172682,-81.20548
290,38.203982,-81.41735
71,38.398602,-81.208823
89,38.155129,-81.221003
75,37.98311,-81.669642
66,38.191015,-81.374818
32,38.180757,-81.381089
237,38.788509,-82.111081
249,38.229749,-81.621635
171,37.973583,-81.881188
184,38.526763,-81.851908
193,38.21843,-81.314979
251,38.352883,-81.128837
0,38.380263,-81.767141
335,38.553289,-81.046273
211,37.987318,-81.786336
75,38.122192,-81.182251
321,38.11166,-81.305965
108,38.041356,-81.276239
269,37.916211,-81.897277
724,38.621093,-81.764505
323,38.311679,-81.21523
49,38.202733,-81.372678
46,38.293532,-81.344598
434,38.477604,-81.142927
140,38.16283,-81.490556
663,38.150045,-81.327349
174,38.137587,-81.291439
523,37.839893,-81.498515
84,38.626886,-81.025349
162,38.153554,-81.729882
180,38.045655,-81.561762
113,37.949155,-81.771997
122,38.058182,-81.250701
275,38.120576,-81.713325
56,38.183259,-81.336855
24,38.282203,-81.272662
110,38.052784,-81.318726
175,38.207558,-81.387342
467,38.509184,-81.204946
278,38.146044,-81.649422
817,38.560349,-81.87985
193,38.175825,-81.78984
138,38.091155,-81.229776
197,37.865661,-81.410962
23,37.79026,-81.436267
501,38.04929,-81.6412
18,37.914015,-81.790064
0,38.235187,-81.238016
382,38.182336,-81.27112
264,38.731665,-82.014332
216,38.03546,-81.507099
14,38.335613,-81.490465
547,38.316375,-81.859088
20,38.015993,-81.882308
79,37.925321,-81.61456
267,38.019561,-81.77933
199,37.997807,-81.695777
401,37.836513,-81.639765
586,37.952958,-81.519894
43,38.46869,-80.888411
132,38.185826,-81.542914
384,38.808318,-81.133343
413,38.669527,-81.0895
640,38.832355,-81.851692
603,38.787975,-81.810031
271,38.686717,-81.479468
284,38.767566,-81.550872
273,38.69742,-81.755385
287,39.005944,-82.006294
1187,38.644268,-81.613862
169,38.620525,-81.236323
540,38.819778,-81.652301
857,38.921064,-81.96149
255,38.673526,-81.251761
662,39.003784,-82.031986
117,38.821662,-81.080487
359,38.907802,-81.826041
120,38.859864,-81.893884
621,38.986622,-81.957737
322,38.605981,-81.162323
240,38.833618,-80.940906
338,38.717785,-81.074536
306,38.864758,-81.424903
708,38.921509,-81.610584
138,38.539656,-81.101556
584,38.615199,-81.407985
320,38.954715,-82.051426
0,38.337629,-81.612742
880,39.544988,-78.354289
147,39.483762,-78.574312
84,39.30637,-77.782986
910,39.439747,-78.461107
129,39.427797,-78.570489
673,39.372847,-77.832749
117,39.412854,-78.523889
574,39.241588,-77.953405
508,38.153876,-81.969643
535,38.656399,-82.117158
505,38.612591,-82.120957
193,38.012295,-82.03119
356,38.395292,-82.562736
396,38.051218,-82.33503
335,38.184727,-82.327271
899,38.756623,-82.146875
932,38.108275,-82.443166
562,38.561148,-82.182864
364,38.220145,-81.999339
1117,38.278729,-82.049132
1088,38.021624,-82.117351
305,38.152577,-81.846879
117,38.08441,-82.275024
969,38.308556,-82.434844
748,38.533383,-82.281971
90,38.189366,-82.179569
464,37.916034,-81.965478
684,38.213895,-82.549634
663,38.105855,-82.17198
702,38.324948,-82.229139
436,38.272173,-81.900988
292,38.102343,-81.964488
281,38.215953,-81.870097
762,38.313487,-82.155816
456,38.232186,-81.941103
461,37.764964,-81.820417
438,37.784917,-81.784145
489,37.574102,-81.889362
420,37.688752,-81.840779
301,37.719369,-81.802423
831,37.625722,-81.941691
106,37.899691,-81.981116
531,37.81936,-82.081236
224,37.768114,-81.862466
271,37.788224,-81.691067
215,37.729684,-81.924065
153,37.739457,-81.847864
507,37.707103,-81.885979
305,37.861792,-82.029495
384,37.749329,-82.113277
190,37.881353,-81.958345
205,37.704742,-82.022096
477,37.847377,-81.884159
279,37.78681,-81.984432
631,37.875404,-82.09308
134,37.670367,-81.819109
348,37.601637,-81.987573
493,37.790733,-82.045124
114,37.828964,-81.998297
71,37.795626,-81.873719
245,37.926751,-82.248845
460,37.932145,-82.391498
531,37.883858,-82.191926
201,37.581336,-82.113087
1159,37.868833,-82.351577
512,37.837733,-82.193056
679,37.590312,-82.065222
148,37.621295,-82.119118
125,37.68978,-82.124445
471,37.63629,-82.109819
94,37.679034,-82.115913
51,37.961653,-82.33255
130,37.596798,-81.34926
71,37.562416,-81.296146
714,38.181993,-81.122676
285,37.758442,-81.397501
168,37.86028,-81.191992
194,37.515101,-81.162702
1077,37.661591,-81.210671
874,37.644282,-81.082976
144,37.574891,-81.356758
953,37.739101,-81.254768
598,37.959313,-80.930792
252,37.774944,-81.278687
108,38.049567,-81.011351
274,37.784313,-81.358199
173,37.560789,-81.092546
349,37.609609,-81.118411
620,37.800349,-81.383398
271,37.69537,-81.525242
109,37.906679,-81.132685
153,37.72151,-81.424697
97,37.729977,-81.279707
0,37.640411,-81.312103
340,38.136747,-80.979861
10,37.936134,-81.155962
67,37.645379,-81.230294
36,38.085516,-81.061427
134,37.885488,-81.03777
573,37.71154,-81.362406
135,38.086709,-80.958315
17,37.62988,-81.389098
245,37.769825,-81.210442
