intensity,latitude,longitude
4006,35.441528,-77.388885
913,35.184068,-76.699387
5113,34.905126,-76.552834
3342,34.894823,-77.747493
1219,35.261232,-77.371934
2779,35.374768,-77.415297
630,34.69804,-76.555565
5874,34.694335,-77.204466
17572,34.754982,-77.503794
2135,34.669024,-77.36697
67,35.2982,-76.555928
155,34.7296,-76.512376
475,35.114002,-76.625583
6716,34.737849,-76.750308
955,34.984805,-77.148252
6353,34.878931,-77.589588
4137,35.453274,-77.679538
4846,34.736793,-77.07759
1533,35.076923,-77.412405
3069,35.313558,-77.167497
11235,35.669886,-81.389208
12747,36.216321,-81.651201
8553,35.737687,-81.207681
960,36.208201,-81.516848
610,35.758603,-81.602494
4097,36.315047,-80.984919
892,36.192668,-81.947347
717,36.528827,-80.973699
597,36.128356,-81.411775
14638,35.869567,-80.88964
374,36.455555,-81.004437
8004,35.831976,-81.420172
330,36.547476,-81.410356
1830,35.972783,-80.757232
1576,36.305463,-81.126045
1891,35.939426,-81.063433
2066,36.404873,-81.399397
2428,36.218398,-80.820312
1583,36.529059,-81.540879
18200,35.97883,-81.547779
4358,35.571426,-81.15839
2729,36.306214,-81.308783
1452,36.058516,-81.159305
21204,35.763266,-81.749862
4207,36.021993,-81.942425
10094,35.637619,-81.235843
8409,36.141868,-81.128268
1624,36.33186,-80.85534
12912,35.738099,-80.926089
922,36.334451,-81.60677
3414,36.366337,-81.468016
194,35.405602,-83.605242
2891,36.035191,-82.15147
874,35.771589,-82.381674
8348,35.173309,-82.770828
7055,35.889326,-82.303954
7183,35.439341,-82.847925
731,35.049543,-83.093326
2843,35.517886,-83.334179
3326,35.156866,-83.140703
1503,35.320398,-82.600623
11942,35.18768,-83.412099
534,36.091275,-82.272981
952,35.155183,-82.922658
4625,35.649589,-82.757729
1718,35.50501,-83.120704
12101,35.709599,-82.035573
1726,35.351924,-82.186268
3168,35.690316,-81.906845
2723,35.626783,-82.231658
3140,35.34702,-83.842814
1249,35.265444,-82.3097
569,35.093536,-82.994977
136,35.021313,-83.321832
7323,35.357446,-83.212202
413,35.224056,-83.635479
3249,35.65327,-83.139633
9662,35.462019,-82.989022
6637,35.594539,-82.557972
2090,35.198093,-83.810359
594,35.022948,-83.958294
4047,35.06863,-83.733593
7787,35.100136,-84.138594
2387,33.241221,-81.023815
7117,34.20251,-80.997
1182,33.348796,-80.639177
9233,34.313929,-80.573854
504,34.58236,-81.572362
1789,34.345114,-80.445025
5428,33.952981,-81.054786
1189,33.422415,-80.915022
3597,34.068795,-80.440478
2078,33.92571,-80.695204
1507,33.532848,-80.585961
2050,33.390563,-80.295285
729,33.79831,-80.741296
6729,33.82754,-81.090895
3598,33.941953,-81.383081
2252,33.329949,-80.418293
5332,33.897493,-80.850604
280,34.285345,-81.296873
3509,34.544166,-80.537094
5710,33.916667,-81.449233
5877,34.182513,-80.714989
1080,34.012164,-80.085577
558,33.08908,-81.047373
7125,33.641983,-80.188481
526,34.001026,-80.213437
1153,33.529824,-81.124331
7603,34.305524,-81.627342
1668,33.625111,-81.08166
518,33.432442,-81.135333
6594,33.569394,-80.888558
2905,33.764652,-81.271451
913,33.702759,-80.462307
3718,34.153252,-81.512463
1910,34.095053,-80.526184
1083,33.789189,-81.672617
353,33.358911,-80.803127
736,33.596191,-81.321416
3740,34.042392,-81.776152
3069,33.534198,-80.337458
16348,33.874219,-80.359596
5838,33.959249,-80.308378
3334,33.746888,-81.035516
4048,34.10365,-79.943426
1172,33.885889,-80.014019
1847,33.662168,-81.416471
352,33.901807,-81.705732
1406,33.848449,-80.540767
10579,33.997503,-81.097406
8165,33.939083,-81.144528
3655,33.912432,-81.076977
1286,34.493359,-81.606734
7705,33.982486,-81.028103
7466,34.029148,-81.002526
13585,33.926751,-80.950364
16511,34.046162,-81.10658
20559,34.092634,-80.919271
16854,34.137209,-80.897133
6579,34.884446,-81.8436
8734,34.99496,-81.963863
8164,34.982716,-81.831555
5150,35.126341,-81.907463
5578,34.468206,-81.845183
3150,35.052577,-81.80432
1081,34.278677,-81.970378
4764,34.905551,-82.124414
7720,34.972313,-81.585917
8168,34.498687,-82.051064
1508,34.901781,-81.711294
2870,34.811382,-81.944219
7498,34.682349,-81.608728
1830,34.340254,-82.090178
2944,34.972963,-82.101417
5623,34.763077,-82.045705
3856,32.77718,-79.932
12392,32.937294,-80.035355
10404,32.902103,-80.12018
543,32.797192,-80.370638
2511,33.278777,-79.882079
1728,33.315358,-80.18725
10447,33.38111,-79.32976
20708,32.997438,-79.96658
790,33.255537,-80.452774
1202,33.065935,-79.784197
1108,33.093166,-79.461334
2678,33.054643,-80.325327
978,32.884258,-80.523838
1046,32.957264,-80.80648
2508,33.163169,-80.56521
674,33.108529,-80.800481
769,32.764502,-79.854987
28245,33.057039,-80.182161
1093,32.657682,-80.183948
8457,32.906763,-80.672836
18234,34.205933,-79.82626
9834,34.130066,-79.688893
7070,34.221377,-79.650336
3965,33.454312,-79.613121
6279,34.619033,-79.718041
15997,33.847406,-78.947093
9607,33.785083,-79.140176
8212,34.280331,-79.869336
3472,34.064949,-79.74075
2006,34.008496,-79.025271
990,33.883845,-79.349409
12551,34.399975,-80.082806
3400,33.70405,-79.381598
4988,33.668227,-79.763139
4964,33.827895,-79.742142
297,33.449386,-79.848408
5610,33.913616,-78.750292
6255,34.032632,-78.911583
4399,34.165413,-79.260831
13117,33.698686,-78.902764
500,33.653101,-79.551975
1956,33.977851,-79.571077
16522,33.662435,-79.032716
1977,33.937999,-79.76229
364,34.264635,-79.483865
696,34.493107,-79.856964
944,34.744162,-79.830739
14134,34.774425,-82.37661
16431,34.81204,-82.330021
11871,34.912592,-82.38817
10458,34.911021,-82.468095
16134,34.506942,-82.604736
12194,34.555519,-82.765621
4979,34.460802,-82.756514
6796,34.518602,-82.476359
953,34.089135,-82.559262
6380,34.738673,-82.799161
401,34.303669,-82.428794
11932,34.87771,-82.575421
7275,34.668418,-82.190145
10306,34.238919,-82.145019
1850,34.306003,-82.232469
3852,34.460528,-82.361886
2884,34.264095,-82.640492
5781,34.767066,-82.686594
2103,35.016915,-82.491086
6175,34.778208,-82.301835
931,34.860888,-83.157553
2622,34.113326,-81.979552
111,34.764792,-82.75669
4630,34.638704,-82.412542
8860,34.63447,-82.937301
1440,34.836191,-82.853397
323,34.958205,-83.053088
4392,34.783465,-83.083658
5769,34.641751,-83.154596
5082,34.625593,-82.548639
3667,35.116068,-81.473073
1643,34.83212,-80.909792
7415,34.715558,-81.23453
2608,34.720167,-80.098457
759,34.797966,-80.975531
11119,35.011342,-80.927133
1543,34.624163,-80.331295
16659,34.740563,-80.732729
4029,34.764953,-80.400558
793,34.689134,-81.00676
21666,34.889897,-81.017852
11146,34.990875,-81.214056
10337,33.588993,-81.697037
2405,33.647579,-81.604076
1167,33.418902,-81.69249
519,33.643047,-82.107049
2509,33.819698,-81.99337
1621,33.297454,-81.799582
2121,33.839003,-81.803671
655,33.51293,-81.856747
3155,33.919499,-82.288971
196,33.747491,-82.15107
13161,33.526407,-81.939337
402,33.817844,-82.201423
1751,33.704138,-81.847277
2967,33.507481,-81.811936
8398,32.445112,-80.752875
573,32.94116,-81.141681
1651,32.744462,-81.247365
78,32.682581,-81.172909
180,32.859518,-81.246423
1815,32.383376,-80.693753
5273,32.482042,-80.971987
212,32.479249,-81.192323
1994,32.681465,-80.795863
10618,33.900567,-84.590924
9171,33.717806,-84.002515
13150,33.580062,-83.823102
3378,33.655902,-83.696581
17751,33.740668,-84.264466
15891,33.690867,-84.248622
8126,33.724452,-84.204244
14301,33.799244,-84.034408
12524,33.949702,-83.993451
4070,33.67325,-83.871806
19664,33.73835,-84.107376
13003,33.925711,-84.541608
20143,33.934278,-84.462185
7413,33.940652,-84.206734
11281,33.854654,-84.536437
19973,33.797412,-84.197984
18040,33.908536,-84.177349
25553,33.974302,-84.145384
5681,34.366336,-84.917546
1448,34.087138,-85.056489
8322,33.839078,-84.62821
4839,33.744459,-85.135625
2401,33.850746,-85.205308
8428,33.539118,-84.99561
13854,33.581851,-85.132439
14243,34.167879,-84.852014
9243,33.766909,-84.641356
1209,34.133736,-85.345827
14910,33.77752,-84.78139
6669,33.959882,-85.054452
13499,34.242301,-85.171371
9355,33.783542,-84.588106
1994,34.133121,-85.153505
2703,33.766844,-85.301029
6112,33.781553,-85.014782
13118,33.718878,-84.918801
983,33.655819,-85.248832
4288,33.056208,-84.121725
11006,33.589297,-84.636762
3607,33.281876,-85.133864
583,33.129318,-84.587178
1855,33.225468,-84.823454
1612,33.044355,-84.743495
13140,33.288794,-84.279919
9293,33.20443,-84.239736
13037,33.404147,-84.30735
3391,33.16449,-84.920565
7792,33.292157,-83.969544
15839,33.524478,-84.325439
11987,33.493294,-84.37916
10704,33.036764,-85.120092
8315,33.022342,-84.949512
8284,33.584687,-84.327348
21566,33.388415,-84.858937
4874,33.583798,-84.271027
12544,33.554561,-84.399687
5260,33.267076,-84.568654
24101,33.567898,-84.193388
9007,32.879167,-84.330566
3002,33.476407,-84.589709
1956,33.168489,-84.393225
9050,33.56316,-84.441157
8973,33.615841,-84.373002
1279,33.753271,-84.389938
8970,33.771079,-84.3336
10626,33.771127,-84.378108
13063,33.711546,-84.331796
5578,33.747989,-84.315586
20763,33.792334,-84.447713
13948,33.818405,-84.358175
23468,33.705433,-84.544076
13096,33.676636,-84.461601
9966,33.851652,-84.283685
25276,33.622488,-84.523908
16849,33.980254,-84.330016
1782,33.791004,-84.398978
564,32.188589,-82.51347
853,32.128124,-82.79438
32,32.078922,-82.490792
4051,32.170468,-81.920992
423,32.288422,-82.152736
4174,31.922905,-81.962446
989,32.224545,-82.71513
4420,32.154894,-82.293036
732,32.796413,-82.228334
1226,32.163934,-82.588515
49,32.515224,-81.561033
490,32.325315,-81.888781
2310,32.400272,-82.567512
15989,32.399447,-81.82894
5113,32.511828,-81.718844
4598,32.753793,-81.603534
1897,32.543263,-82.18091
982,32.016897,-82.46883
6670,32.238578,-82.417773
1061,32.861525,-82.401582
9365,34.319043,-83.814422
8195,34.268204,-83.893289
8154,34.24748,-83.773879
8129,34.856753,-83.967998
3025,34.907223,-83.369347
9095,34.621918,-83.79462
3977,34.217179,-83.482653
2041,34.222921,-83.393799
3618,34.512602,-83.592206
2760,34.573655,-83.574769
3399,34.652002,-84.359442
340,34.762318,-83.762118
1204,34.362021,-83.455617
650,34.770857,-83.443724
3059,34.443769,-83.084137
2617,34.398088,-83.661905
958,34.971217,-84.436342
1683,34.479752,-83.184905
1977,34.27254,-83.562688
1911,34.95786,-84.274335
422,34.921479,-83.381098
2771,34.236212,-83.89521
1223,34.180798,-83.676554
8051,34.552419,-83.325929
1697,34.956451,-83.90979
16033,33.905911,-83.323577
17162,33.937552,-83.42496
3445,34.017305,-83.447551
1004,33.972176,-82.963748
2516,34.028875,-83.213297
1806,34.076932,-83.110117
913,33.913366,-83.1473
5936,34.105769,-82.793148
4818,33.554175,-83.194404
6145,34.3635,-82.908781
4353,33.583689,-83.473544
8784,33.781688,-83.696095
3383,34.267311,-83.1541
394,33.776347,-83.14533
653,33.895747,-82.697208
3188,33.710745,-82.713931
573,33.453336,-83.065445
2499,33.946841,-83.257109
13906,34.492384,-84.958336
11918,34.744142,-84.731404
1396,34.919405,-84.701854
7738,34.684875,-85.22579
784,34.348052,-85.417499
739,34.414593,-85.050554
1423,34.532804,-84.714916
2182,34.602883,-84.882661
1478,34.796552,-85.480936
11534,34.952695,-85.281295
2916,34.950583,-85.243239
494,34.577084,-85.027274
5804,34.502597,-85.302791
3373,34.914982,-85.537961
2524,34.58228,-85.2858
1875,33.601366,-82.299936
319,33.133462,-82.549151
1620,33.384114,-82.391923
694,33.235661,-82.589853
13767,33.287356,-82.090175
654,33.156174,-82.166271
3299,33.778388,-82.430194
332,33.492107,-82.737994
6530,33.512953,-82.514855
10258,33.478289,-82.014102
1068,32.554049,-82.595322
6023,32.544201,-83.597459
541,32.281608,-83.019789
301,32.131438,-83.083021
541,32.394344,-83.173715
560,32.842251,-84.115961
633,32.621094,-83.23222
421,32.977092,-82.627586
662,32.690507,-83.498578
5656,32.183174,-83.199476
8167,33.320918,-83.37549
6218,32.570683,-83.890124
2243,32.866286,-83.32834
470,32.845795,-82.696035
4257,32.282069,-83.523212
1303,32.10289,-83.036043
296,32.358995,-84.258436
660,32.686436,-82.525311
367,32.739657,-83.955974
594,32.889861,-83.214067
892,31.975665,-83.063507
16046,33.077282,-83.246171
1858,32.288966,-83.96326
3533,33.286454,-83.702299
529,32.81105,-84.014758
574,31.974465,-83.56684
1012,32.351617,-82.956349
1339,32.53887,-84.110141
815,31.942896,-83.458767
3802,32.996417,-82.903117
402,33.427349,-83.6277
3010,33.251362,-83.001031
20345,32.578421,-83.653876
1948,32.850766,-82.860314
2943,32.090962,-83.785552
2304,32.723279,-82.707269
983,32.614215,-83.56856
13670,32.907633,-83.735052
6348,32.901115,-83.576267
5705,32.729664,-83.68534
5449,32.872083,-83.809833
1774,31.75063,-81.602332
2502,31.396816,-81.393957
2704,32.180316,-81.47129
15845,31.844813,-81.612525
2466,31.892873,-81.588978
3155,31.765504,-81.368411
2479,32.185062,-81.659794
531,31.687492,-81.427667
11644,32.051554,-81.049337
14085,32.039402,-81.179112
13462,31.980404,-81.085184
3175,32.117511,-81.184146
21445,31.997176,-81.230724
5951,31.223623,-82.350198
7995,31.202704,-82.417115
3574,31.545485,-82.440693
777,31.545696,-83.018356
5948,31.77705,-82.347726
5285,31.309371,-82.25326
1268,31.684697,-82.879186
11057,31.3211,-81.526435
274,31.72207,-82.758822
4186,31.459532,-82.867507
5937,31.663955,-81.934173
2391,31.509732,-81.77734
942,31.921441,-82.729933
305,31.14708,-82.595623
1004,31.705666,-82.080662
1126,31.375274,-82.098837
7912,30.744462,-81.654128
739,30.515568,-82.231942
1288,31.182755,-81.805594
2134,30.896531,-81.697128
7869,30.935963,-83.201226
1272,30.806085,-83.190044
3747,31.117296,-83.434236
522,30.992647,-83.533505
1402,30.778489,-83.796406
261,30.816844,-83.689394
190,30.950818,-82.876732
166,30.714328,-82.765742
3639,30.730986,-83.111372
4095,31.216548,-83.190727
691,30.91957,-83.092297
1624,31.262789,-82.883197
1291,31.395823,-83.025392
10556,31.586919,-84.206431
268,32.191128,-84.130077
510,31.835292,-83.709156
2412,31.72025,-83.693961
951,31.358537,-84.127936
138,30.878154,-83.724572
141,31.067453,-83.622768
176,31.908396,-83.991153
6880,31.736465,-83.215037
525,31.976312,-84.088839
1159,31.087551,-84.027154
2081,31.248156,-83.654159
1349,30.973428,-84.048091
2238,31.565466,-83.263747
1050,31.330841,-83.598579
3113,31.108022,-84.211198
764,32.03187,-84.388811
250,31.24725,-84.03667
9425,30.770798,-84.043704
786,31.473599,-83.687414
2243,32.285466,-84.493596
1032,32.263056,-84.739509
2523,32.631102,-85.0132
171,32.214886,-84.844165
755,32.029792,-84.844823
2043,32.881465,-84.60815
721,32.051196,-84.519089
974,32.792963,-84.703286
925,32.686718,-84.521816
2902,32.8429,-85.091845
13273,32.554344,-85.009468
19846,32.482037,-84.901475
6887,30.091953,-82.73107
1736,29.788112,-81.434324
3900,29.935072,-82.69201
2334,30.243515,-82.238887
8775,29.937039,-81.732587
3251,30.701152,-81.916587
1185,30.575476,-83.126068
3500,30.033807,-82.394253
6106,30.270103,-82.62413
8366,30.274413,-83.036329
2195,30.295625,-82.984108
18501,30.083283,-81.891075
1121,30.058101,-82.955828
12685,29.918419,-81.367545
1328,30.377434,-82.28046
5586,29.927657,-82.128944
1120,30.387627,-82.875853
2776,29.428804,-81.339209
2066,29.409977,-82.089218
9760,29.235588,-81.063969
9961,29.160962,-81.025593
12920,29.106272,-80.97367
2017,29.171002,-81.341043
1796,29.684293,-81.562375
2999,29.385007,-81.837948
15979,29.581521,-81.21819
505,29.375752,-81.589416
439,29.762604,-81.866657
7351,28.928813,-80.91908
197,29.590843,-81.777145
7005,29.331582,-81.062507
9836,29.690907,-81.708149
3149,29.088109,-81.895088
744,29.507981,-81.601987
370,29.504965,-81.645067
1747,30.32462,-81.647232
3861,30.317018,-81.680832
12744,30.298822,-81.721037
14726,30.289637,-81.640966
12204,30.39309,-81.682946
23294,30.266582,-81.745526
12856,30.33152,-81.582697
295,30.216924,-81.666829
15518,30.277467,-81.582904
20589,30.487775,-81.667141
4157,30.426654,-81.815005
4805,30.368009,-81.870968
3299,30.216546,-81.828286
5453,30.481248,-81.506157
429,30.389189,-81.404408
9399,30.358873,-81.419388
21138,30.217667,-81.752685
11625,30.37745,-81.593947
12648,30.422234,-84.258573
7681,30.349834,-84.279348
6004,30.385436,-84.512181
1517,29.731734,-85.111872
1509,30.26544,-84.979665
137,29.891511,-84.613733
9514,30.182261,-84.305327
1337,29.751831,-84.909118
209,30.57993,-84.750532
4573,30.607743,-84.417592
621,30.260764,-83.847969
3901,30.468748,-83.439238
4985,30.170466,-84.066339
3589,29.977404,-83.596157
97,30.172195,-84.208552
9443,30.159737,-85.660922
12519,30.202099,-85.667407
3634,30.356762,-85.65369
760,30.632365,-85.38457
1969,30.362385,-85.08306
4699,30.853184,-85.720492
5643,30.61575,-85.572945
2885,30.648635,-86.130197
304,30.436248,-85.909221
1430,30.501235,-85.424174
3679,30.485294,-86.121336
2030,30.922426,-85.52619
1179,30.872521,-85.10942
524,30.97052,-85.197338
3970,30.84817,-85.231368
4014,30.671012,-85.223312
1789,30.638626,-85.962701
3134,29.839053,-85.297519
1477,30.764089,-84.954234
1346,30.5542,-85.833399
1771,30.902879,-85.952559
2334,30.007868,-85.181889
4482,30.428781,-87.222515
11904,30.459667,-87.213643
10682,30.454624,-87.26065
9314,30.778999,-86.477169
668,30.464551,-86.525167
9298,30.395398,-86.721197
966,30.728808,-86.781915
13842,30.435605,-86.879415
1008,30.873178,-87.449977
11391,30.804966,-86.967487
4405,30.450892,-86.573486
8913,30.592511,-86.971003
12310,29.64738,-82.419144
19366,29.599437,-82.410181
6752,29.772187,-82.283422
431,29.788495,-82.495256
2876,29.545752,-82.51691
1816,29.761895,-82.859841
2028,29.424698,-82.610144
691,29.214738,-82.995429
1365,29.625434,-83.207
4536,29.578802,-82.08634
5730,29.745013,-82.393796
5523,29.813684,-81.959454
94,29.849886,-82.391158
1620,29.513704,-82.304844
4476,29.542562,-83.13231
1766,29.355545,-82.275017
4362,29.626485,-82.785375
4556,29.397428,-82.461756
1197,29.044189,-81.627473
761,28.502498,-80.958823
14264,28.662487,-81.411607
13759,29.057205,-81.225576
16676,28.886189,-81.251417
8701,28.855051,-81.678843
15015,28.905193,-81.184537
1529,28.985234,-81.219583
8651,28.70865,-81.350482
1245,28.825537,-80.902691
9032,28.941297,-81.296816
1265,28.852537,-81.101799
1076,29.026591,-81.534474
18457,28.813534,-81.324942
10482,28.75489,-81.246899
4296,28.974309,-81.716749
8119,28.625289,-80.845855
1257,28.723731,-81.58772
7291,28.541769,-81.374357
11383,28.55431,-81.299455
17662,28.58011,-81.4443
9329,28.462146,-81.385959
12815,28.624092,-81.430854
15262,28.521039,-81.447731
14278,28.484092,-81.322557
11833,28.59102,-81.244637
16740,28.59006,-81.493848
2998,28.576844,-81.139725
7281,28.385888,-81.47621
22742,28.489898,-81.290154
12919,28.383222,-81.331839
19888,28.518029,-81.229003
8043,28.579663,-81.18864
20904,28.530092,-81.173498
7140,28.40318,-81.191537
6683,28.408753,-81.520519
18665,28.488069,-81.407208
10925,28.079399,-80.623617
3899,27.956329,-80.698928
8507,28.388812,-80.818153
17495,28.145509,-80.649958
1685,27.980527,-80.569574
9672,28.441679,-80.702628
7455,27.715491,-80.454288
116,27.754026,-80.450497
4533,27.846262,-80.554114
18751,25.985129,-80.147261
15146,25.833202,-80.27872
23840,25.866106,-80.301115
9578,25.86219,-80.269677
13800,25.903098,-80.302673
21053,25.941369,-80.317666
14680,25.895005,-80.332455
18217,26.019191,-80.152944
20191,25.9892,-80.217067
23332,25.988183,-80.281394
1725,25.524991,-80.500876
11814,25.531145,-80.391233
14954,25.481305,-80.414613
4574,25.409283,-80.384144
4526,25.228327,-80.395446
3748,24.747487,-81.010326
11372,25.948468,-80.278855
9744,25.948892,-80.243585
12624,26.234775,-80.12059
11877,26.241077,-80.091233
21434,26.251909,-80.208929
20360,26.278502,-80.1153
17586,26.274498,-80.2604
15545,26.215954,-80.217951
10385,26.23583,-80.1571
2051,25.017205,-80.518498
10840,26.298166,-80.182101
20356,25.783834,-80.236333
17988,25.7794,-80.299475
11596,25.768524,-80.203359
9158,25.766206,-80.182896
5737,25.777404,-80.172412
14412,25.766544,-80.235095
9559,25.816281,-80.171528
11925,25.853764,-80.178006
18112,25.851854,-80.138726
8872,25.763458,-80.312667
11367,25.753133,-80.234424
4602,25.719494,-80.168542
16132,25.893664,-80.181539
12912,25.927997,-80.177175
5763,25.884768,-80.239185
6734,25.892856,-80.209124
11635,25.943117,-80.214686
3832,25.55796,-80.457897
14287,25.835497,-80.422481
7321,25.89799,-80.152263
3854,25.780312,-80.454455
11938,25.702563,-80.404682
6406,25.759711,-80.406473
9417,26.140411,-80.121184
12776,26.18599,-80.172721
21987,26.144208,-80.172785
17828,26.08817,-80.181783
19558,26.15152,-80.227397
8648,26.067582,-80.222641
6334,26.087022,-80.152994
17825,26.181382,-80.225802
16175,26.151119,-80.269938
18908,26.112485,-80.27494
6569,26.11122,-80.419892
12294,26.182553,-80.133727
11221,26.715936,-80.070404
4415,26.803774,-80.076385
9947,26.781022,-80.063738
7180,26.667274,-80.058092
10659,26.756659,-80.090401
11077,26.714559,-80.095821
16342,26.660205,-80.126573
13933,26.720445,-80.124016
13694,26.525162,-80.061507
100,26.931865,-80.600626
11285,26.311098,-80.097874
13425,26.309175,-80.149813
8252,26.458903,-80.079637
13318,26.455156,-80.106324
11087,26.619664,-80.056715
14964,26.620406,-80.090703
17668,26.593359,-80.128273
2087,26.884624,-81.198234
14096,26.454271,-80.134478
178,28.798266,-82.068428
6441,28.419257,-82.220161
4732,27.973749,-82.212806
4855,27.828452,-82.379097
1880,28.849949,-82.18511
3784,28.256897,-82.133
8896,28.234002,-82.22136
9656,28.23578,-82.177617
9682,28.017222,-82.124953
3660,27.920609,-82.116772
8847,27.690433,-82.460177
17869,27.8622,-82.350044
4033,28.101871,-82.283236
3022,28.545531,-82.080532
5046,27.693423,-82.284659
7470,27.95353,-82.457113
8377,27.985618,-82.464439
14869,28.017154,-82.45535
10576,27.962012,-82.492176
8616,27.944272,-82.517675
18079,28.004724,-82.506088
17352,28.005103,-82.580284
6355,27.865136,-82.535394
18033,28.035792,-82.391538
12478,27.935372,-82.37869
7260,28.009826,-82.547789
6966,28.027644,-82.619933
8701,27.770793,-82.632806
10707,27.734491,-82.643403
12315,27.754472,-82.722518
11152,27.816844,-82.731621
7144,27.738611,-82.68752
9406,27.734375,-82.667894
8845,27.879858,-82.652797
9134,27.979914,-82.780506
5876,27.974876,-82.745122
4205,27.974748,-82.826777
11822,27.915109,-82.804026
13889,27.906825,-82.758803
7315,27.882294,-82.75592
8089,27.883819,-82.827877
6906,27.853532,-82.759349
10323,27.838871,-82.714995
12373,28.035979,-81.899636
10929,28.221336,-81.973942
10402,28.085735,-81.813731
8785,27.620252,-81.458826
839,27.815891,-81.508647
9198,27.87343,-81.812659
1689,27.620262,-82.001364
8158,28.194772,-81.58751
1054,27.976828,-81.750498
2724,27.741146,-81.754602
11755,28.089578,-81.589383
8483,27.239337,-81.373963
4169,27.900707,-81.58445
4073,27.872695,-81.626401
7732,27.762892,-82.02534
3770,28.240843,-81.826617
8827,27.506929,-81.408456
7202,27.505242,-81.546028
2037,27.41316,-81.359531
13077,27.979055,-81.779946
12659,28.056447,-81.711644
1394,27.432793,-81.699984
6123,28.28516,-81.688494
8532,26.621074,-81.878139
10632,26.679976,-81.90664
13610,26.575403,-81.94486
11048,26.667872,-81.760927
9199,26.563891,-81.870266
9124,26.693201,-81.945126
12424,26.738607,-81.844783
1631,26.638155,-82.162513
64,26.617555,-82.209305
5683,26.433124,-81.902997
6420,26.760319,-81.432856
7936,26.623407,-81.601499
1050,26.849507,-82.283538
6913,26.985889,-82.151742
13728,26.986134,-82.097042
1714,26.546315,-82.143657
6915,26.639584,-81.699699
4529,26.64928,-81.616279
4464,26.562706,-81.601925
4519,26.591277,-81.68613
5718,26.978175,-82.050431
5413,26.137498,-81.799105
17421,26.355582,-81.754335
206,25.825648,-81.441862
6165,26.34275,-81.313288
8560,25.904025,-81.692113
13660,27.438529,-82.507558
12325,27.484084,-82.581821
14524,27.438677,-82.579674
11872,27.487487,-82.515923
7632,27.436477,-82.628804
212,27.470655,-82.685275
15356,27.581094,-82.554803
3393,27.192199,-82.48507
14139,27.265984,-82.516583
8837,27.370308,-82.537296
6914,27.338992,-82.512645
9779,27.192287,-81.820248
1919,27.067597,-82.013096
2011,27.093912,-82.238988
5749,29.05278,-82.036476
4204,28.956773,-82.647566
5702,29.064898,-82.374559
7470,28.74728,-82.522158
4764,28.767011,-82.625191
1264,29.07472,-82.679451
4993,28.816292,-82.3438
4470,28.873757,-82.334796
7886,28.929492,-82.489215
7900,29.198908,-82.087429
10419,29.109474,-81.997364
6744,29.15642,-82.209429
6511,29.0942,-82.094208
7358,29.244387,-82.275029
1429,28.945019,-82.097528
4017,29.22809,-81.938619
9035,28.588629,-82.351184
3783,28.476942,-82.434791
3981,28.486766,-82.633018
12803,28.482826,-82.552854
15323,28.479476,-82.507906
4842,28.369903,-82.510748
8205,28.579392,-82.568436
10526,28.240555,-82.744353
14423,28.24408,-82.688476
15138,28.39142,-82.662783
18998,28.293335,-82.710564
4869,28.356025,-82.610167
11039,28.148306,-82.759877
5422,28.193745,-82.725706
8442,28.198023,-82.816078
978,28.699559,-81.718779
20124,28.530496,-81.753341
6998,28.403125,-81.77768
15402,28.306299,-81.426933
11241,28.329321,-81.355148
12378,28.238826,-81.445341
6243,28.311503,-81.595591
17615,28.769393,-81.881909
1675,28.577078,-81.885914
10259,28.192063,-81.48542
11379,28.103895,-81.419373
14679,28.578577,-81.534116
7951,28.244625,-81.290847
1075,28.159876,-81.007582
367,28.730468,-81.826624
1562,27.437265,-80.55723
6698,27.532134,-80.418954
16652,27.296128,-80.299313
2080,27.098264,-80.499613
5379,27.509388,-80.929139
9469,27.145973,-80.949686
1819,27.39422,-80.37057
9698,27.373264,-80.308018
3008,27.290285,-80.49712
6938,27.200021,-80.256795
2792,33.59595,-87.000649
1087,33.422751,-87.209751
8142,32.916719,-85.940589
1541,33.355851,-86.261678
6339,34.32387,-86.502006
9995,33.402429,-86.951784
8255,33.322849,-86.971458
2958,34.097505,-86.555035
1372,33.926475,-87.031801
126,33.643923,-86.919599
5847,32.799962,-86.676761
1946,32.931141,-86.534157
1335,33.961861,-86.612114
848,34.054155,-87.073701
1786,33.502019,-86.337925
7953,34.151162,-86.758748
3788,34.228856,-86.737261
524,33.47195,-86.955959
2968,33.72492,-87.010252
3506,33.607417,-86.830991
110,34.00928,-86.757878
4781,34.021165,-86.832668
710,33.32442,-86.444966
3230,33.938426,-86.75905
3134,32.976498,-86.739181
818,34.306453,-86.584296
5301,33.530066,-86.553303
5445,33.142473,-86.891528
1963,33.667778,-86.892599
70,33.646571,-86.77093
4064,33.633384,-86.288692
3688,33.491671,-86.97637
1228,33.633156,-87.136688
1312,33.82965,-86.596151
1027,33.755959,-87.045787
2835,33.081343,-86.392208
10134,33.356665,-86.052308
1319,32.882577,-86.740275
1159,33.845155,-86.695313
2028,34.435679,-86.511374
393,33.485382,-86.498033
1423,33.419769,-86.398435
3316,34.273307,-86.96897
1829,33.114345,-87.136714
6583,33.570264,-86.71314
5442,33.496814,-86.87935
12730,33.466348,-86.811516
5867,33.541616,-86.669322
7311,33.576995,-86.894065
18191,33.649002,-86.707425
5024,33.607882,-86.760265
